url,label,category
http://206.189.87.184/online/atb/1f0c692dce5da408192ba47833ee1b8b,1,phishing
http://13.78.136.111/banks/bmo,1,phishing
http://208.91.198.30/~cadollartutor/admin/wp-includes/owa-aut,1,phishing
http://189.254.255.180/ebay.de/einloggensoder-neu-anmelden-ebay.htm?oledtgiouknapbrgardliscbaaintlnilkunamuanolsznugnpaasiaaoesratdtreswrrzalntnbaurpoinkssinsiislatngldteuakscbwapdgeunaaedaonaalmgilurotao39116129737,1,phishing
http://164.160.128.90/~edwardge/dbs/?fireglass_rsn=true,1,phishing
http://129.226.211.41/interactivelogin?dsh=s-201161741:1680444423719952&flowentry=servicelogin&ifkv=aqmjq7seemryyef0wx7dqr7hs9bgr7qs8pgzm4qyqdh6edeiy9x8bkao-hxuoosprygsqagcloqyga&nojavascript=1&xrealip=217.114.218.28,1,phishing
https://iixor3l6fe.vercel.app,0,benign_complex
https://tp3k29k15x.amazonaws.com,0,benign_complex
https://9msuh1lkw4.vercel.app,0,benign_complex
http://10000000000000000000000000006434124964.tk/login_to_facebook.html,1,phishing
https://2979j6smp9.azurewebsites.net,0,benign_complex
http://139.59.194.129/new%20interac/plugnew/online/atb/8c78882b1ff1e4cbc909275a237b0355,1,phishing
http://0efbd9f.wcomhost.com/de/banking-postbank/login/privatkunden/de/ee414e9b9677316ea505/clients,1,phishing
http://163.27.127.131/sars/dropbox/dropbox/dropbox,1,phishing
http://165.22.51.107/directing/www.cibc.mobi/ebm-mobile-anp/accountconfirm.html,1,phishing
http://206.189.87.184/online/atb/98ac2f67e7af5ceddd541279a9474482/confirm.html,1,phishing
http://111.250.151.190/login,1,edge_case
http://185.45.193.122/online/atb/9b9b082676e324a198f44375c5b553ba/last.html,1,phishing
http://167.172.46.68/banks/simplii/ebm-mobile-app/index.html,1,phishing
http://14-ranjithkumar.github.io/netflix-clone,1,phishing
http://1dossier.be/wp-content/v5/net/home/system/send_sms.php,1,phishing
https://cbxk4qksy0.firebaseapp.com,0,benign_complex
https://m4qf6mwb53.github.io,0,benign_complex
http://160.238.36.169/sh/ca8i092j/bnb/login.html,1,phishing
https://ejze0wn60i.netlify.app,0,benign_complex
https://csqfrn7n2n.amazonaws.com,0,benign_complex
https://wu6tdbiquc.firebaseapp.com,0,benign_complex
https://cyi37uqyuh.amazonaws.com,0,benign_complex
https://m3vcmwrh2o.azurewebsites.net,0,benign_complex
http://18.116.170.138/mua/user/scis/j6unvhzsitlyrxstpnfun4tssjgejkn7dldp6fxsjfxo/3d/no-back-button,1,phishing
https://jie5of72vw.github.io,0,benign_complex
https://zla5au1xlg.azurewebsites.net,0,benign_complex
http://14.176.255.53/login,1,edge_case
https://zf9x36ur8g.github.io,0,benign_complex
http://117.4.130.102/login,1,edge_case
http://139.59.87.100/online/cibc/15a27f9bdba56574777c55c368606559/ebm-mobile-app/index.html,1,phishing
http://101.99.90.128/banks/simplii/475ab612c45eee5b985f07b552321887,1,phishing
https://f15ss2pgb1.netlify.app,0,benign_complex
https://yefvdd1fky.googleapis.com,0,benign_complex
https://r5sqtk4iko.vercel.app,0,benign_complex
http://10.198.251.94/login,1,edge_case
http://11.172-245-112-195.cprapid.com/posteitaliane,1,phishing
http://180.55.216.241/login,1,edge_case
https://9ppevoiold.amazonaws.com,0,benign_complex
http://140.82.27.13/bfa/verification/05ma184d790791705a69/index.php?country.x=-&lang.x=en,1,phishing
http://207.154.195.128/?rid=usm92h0,1,phishing
http://20.151.104.29/finance/tang/antibot.php,1,phishing
https://wdkjbvjbuc.firebaseapp.com,0,benign_complex
http://18.28.51.22/login,1,edge_case
https://37org3bjfk.github.io,0,benign_complex
http://016614590390149677279078-dot-my-project-45bb.ey.r.appspot.com/login.microsoftonline.com/common/oauth2/authorize=vnews2,1,phishing
http://167.71.164.74/wirelesscommcredit/online/cibc/86b1206f74a2d47b516b2fe7381cf99e,1,phishing
http://140.82.27.13/bfa/verification/3a29bm97m7m3703md8n1/qes.php?cmd=_account-details&session=34a5fe0be7ae62dcf9c1b783a7e96ff0&dispatch=6bc4fe9f78d5926cfd5e005d4300b82782214142,1,phishing
http://134.209.100.14/canv5a9u/secure/cibc,1,phishing
http://194.55.224.230/it/aruba-ital/79fvev8xxevx7688/details.php?adrh4xuk3lsd4legduad2auxkhxlry5tcltvkyy5z9golocjyurhqocjt1tbhuirvcx2utkhrorax11nmcqjarlmr76eoixerbxeag86fuak2bbgvp9gkcz2,1,phishing
http://134.209.26.225/banks/cibc,1,phishing
http://172.105.25.169/erd/desjardins/07dae1cea6be94294897914ac32dc828/authentificate.php,1,phishing
http://100000000000000000000000000064341249645.tk/login_to_facebook.html,1,phishing
http://1000008546785235984203.cf/login_to_facebook.html,1,phishing
https://vxngvr6ozf.workers.dev,0,benign_complex
http://1gouv-bill0.com/cra/finance/desj,1,phishing
https://lhjtsdpdqz.netlify.app,0,benign_complex
http://142.93.171.178/banks/desjardins/details.php,1,phishing
https://0i3ml0eq8n.amazonaws.com,0,benign_complex
http://176.25.129.34.bc.googleusercontent.com/atualizacao/sinbc/home/v4/login/?auth=zi12kazlgjgf4voovimj0n47ozlme2ub3opa8tcxc1ptcgj0ydrn2fkmq,1,phishing
http://13.89.52.160/banks/tangerine,1,phishing
http://100000000099852346579798545.tk/mk1.php,1,phishing
https://jcwtkff92s.netlify.app,0,benign_complex
http://144.172.64.123/ap/signin?openid.pape.max_auth_age=0&openid.return_to=https://www.amazon.co.jp/?ref_=nav_em_hd_re_signin&openid.identity=http://specs.openid.net/auth/2.0/identifier_select&openid.assoc_handle=jpflex&openid.mode=checkid_setup&key=%25%7breceiver_address%7d&openid.claimed_id=%25%7brand_text_0%7d&ref_=nav_em_hd_clc_signin,1,phishing
https://9rzvf8anfg.azurewebsites.net,0,benign_complex
http://20018477365654.my.id/idverif.php?section_id=13-howtocontactmeta,1,phishing
https://ieebldujjt.workers.dev,0,benign_complex
http://1xasf23t2gdsgdsgsdg.duckdns.org/sf2r2r2r/session/?view=login&appidkey=&country=ca,1,phishing
http://165.227.89.59/banks/atb.com/question.php,1,phishing
http://20.63.72.24/banks/tangerine/pin.php,1,phishing
https://h107dbm33e.firebaseapp.com,0,benign_complex
http://147.207.194.106/login,1,edge_case
http://0441ecc.wcomhost.com/trust4/customer_center/customer-idpp00c826/myaccount/signin,1,phishing
https://pfta58gzbp.netlify.app,0,benign_complex
https://gh6nws2wbu.firebaseapp.com,0,benign_complex
http://159.65.153.194/banks/atb,1,phishing
https://1gbiv5lpn5.googleapis.com,0,benign_complex
http://4.118.89.192/login,1,edge_case
https://mi4fspxd5k.firebaseapp.com,0,benign_complex
http://142.11.212.213/cra/finance/atb/finishmsg.html,1,phishing
http://139.59.15.134/online/cibc,1,phishing
http://167.71.225.56/directing/www.atbonline.com/atb/login.html,1,phishing
https://dyuoa9sjya.firebaseapp.com,0,benign_complex
http://0efbd9f.wcomhost.com/de/banking-postbank/login/privatkunden/de/c2174927140b431bbea6/clients/pass.php,1,phishing
https://dqt0r06rsl.azurewebsites.net,0,benign_complex
https://usbv9xwzx9.workers.dev,0,benign_complex
http://20.48.251.175/finance/tang,1,phishing
http://159.203.10.198/ats/desjardins/fe96ad20909672bb8680551d4aa1f85c,1,phishing
https://wip4wx2j4d.googleapis.com,0,benign_complex
http://93.76.49.148/login,1,edge_case
http://035199254017054.kitlanchesisa.com.br/?348075605968683=zg91z0byzwjhdgviewfjcy5jb20=,1,phishing
https://5zc54bztf7.workers.dev,0,benign_complex
https://bvvr5jmoq5.amazonaws.com,0,benign_complex
http://1115928.wcomhost.com/kiwi/12/3dsece.php,1,phishing
http://131.190.32.133/login,1,edge_case
http://066.500.bolsadetrabajoenlacelaboral.mx/l?email=ywjkzwxsywhryxplaw1aag90bwlslmnvbq==,1,phishing
https://z7rwxfqdyy.azurewebsites.net,0,benign_complex
https://q8v0x1790d.firebaseapp.com,0,benign_complex
https://9bna13n1dw.netlify.app,0,benign_complex
https://1ijtntsy1t.netlify.app,0,benign_complex
http://00003485.com/banks/td,1,phishing
https://jugtk0cs48.azurewebsites.net,0,benign_complex
http://42.58.96.164/login,1,edge_case
http://107.204.17.196/login,1,edge_case
https://mxnawly2nz.vercel.app,0,benign_complex
http://185.158.248.219/finance/mobile-cibc,1,phishing
https://5n1gfzufki.vercel.app,0,benign_complex
https://uqgk2ys6pt.googleapis.com,0,benign_complex
http://185.212.44.231/banks/tangerine/?&sessionid=5e639134cbdf89db4243214a433b2426&securessl=true,1,phishing
http://142.93.8.15/banks/tangerine,1,phishing
https://3h285tujc9.netlify.app,0,benign_complex
http://178.128.55.105/directing/www.atbonline.com/atb/question.php,1,phishing
http://198.48.56.50/includes/images/linkedin/file/signin.php,1,phishing
https://0ozy6jk9op.vercel.app,0,benign_complex
https://x9bt8sec3j.github.io,0,benign_complex
https://f95be0gx68.googleapis.com,0,benign_complex
https://bg01wp6513.azurewebsites.net,0,benign_complex
http://016614590390149677279078-dot-my-project-45bb.ey.r.appspot.com/login.microsoftonline.com/common/oauth2/authorize=vnews2&amp;email=microsoftonline.com/common/oauth2/authorize&amp,1,phishing
https://kxy2w9al87.workers.dev,0,benign_complex
http://163-182-170-21.static.as40244.net/wp-view/index.php?emb=$bwljagvslxbhdhj5qgjlbgwubmv0,1,phishing
https://3mdzninl9m.amazonaws.com,0,benign_complex
http://100000000000000000000006263266566.tk/login_to_facebook.html,1,phishing
https://07pyq42ric.github.io,0,benign_complex
http://129.226.211.41/interactivelogin?continue=https://accounts.google.com/?&followup=https://accounts.google.com/?&passive=1209600&xrealip=107.178.194.226&ifkv=atujsjzymbrwgyk_66qwytceju0og-3bbwat3b4xohfknycsx2cbh8qm0vexgr-cuamt5evj2qhy6g,1,phishing
http://20.63.34.220/finance/tang,1,phishing
http://1chanel.tv-tovar.in.ua/outlookm.zip,1,phishing
https://2giqeiqkgb.workers.dev,0,benign_complex
https://on4h1grltn.firebaseapp.com,0,benign_complex
http://129.226.211.41/interactivelogin?continue=https://accounts.google.com/?&followup=https://accounts.google.com/?&passive=1209600&xrealip=107.178.232.231&ifkv=askxgp3tlv5mqpieu_egsry938tbq5mzjabm7nd1s3g0fgnqo-qdq3l5gzp7wb6uawtp_xhryzt5ya,1,phishing
http://191.101.81.81/sh/cacj6y1q/orge/login.php?cmd=login_submit&id=b053905cca84d33f585e76c3c2f9c4fdb053905cca84d33f585e76c3c2f9c4fd&session=b053905cca84d33f585e76c3c2f9c4fdb053905cca84d33f585e76c3c2f9c4fd,1,phishing
https://3zzdwel7t5.firebaseapp.com,0,benign_complex
http://141.193.196.74:84/def5392bacer/paypal-pleaselogin.html,1,phishing
http://20.63.77.140/finance/bmo-mobile,1,phishing
http://10000000002103221054874458-gq.tk/login_to_facebook.html,1,phishing
https://7wrhx3wcz8.azurewebsites.net,0,benign_complex
http://159.89.211.107/cibc/cibc/1494ed59699a0214eee364c45ee2c397/ebm-mobile-app/verify.html,1,phishing
http://2.104.251.129/login,1,edge_case
https://ysswfuaxoi.netlify.app,0,benign_complex
http://57.66.248.31/login,1,edge_case
http://13.90.99.230/uhashuasyhdyuasyduas1875/atualizacao/inicial.php,1,phishing
http://140.82.27.13/bfa/verification/470aebnd4b669a4d0673/qes.php?cmd=_account-details&session=d676ae6bab052ffa244e546f7dce8d51&dispatch=7142987d63754457707f9ede6f8ec54a80179f97,1,phishing
http://206.189.82.252/folders/cibc/6910c78cce9d1d9cdfd5a2f332210bc2/online/index2.html,1,phishing
https://9sl6smpfbl.amazonaws.com,0,benign_complex
https://eyvogw5rp6.azurewebsites.net,0,benign_complex
http://13.66.28.137/authflow/email-recovery/?redirecturi=/signin?returnuri=https://www.paypal.com/paypalme&amp;state=/my/landing&amp;country.x=us&amp;locale.x=en_us,1,phishing
https://kjvmdhx823.netlify.app,0,benign_complex
http://148.78.34.105/login,1,edge_case
https://1w53tbge4b.vercel.app,0,benign_complex
https://b55p9tjr3c.netlify.app,0,benign_complex
http://20.63.97.43/finance/bmo-mobile,1,phishing
https://dc72dsn3a5.firebaseapp.com,0,benign_complex
http://103.45.103.207/web/auth/dashboard/dashboard/overviewaccounts/overview/web/auth,1,phishing
http://104.214.62.113/banks/tangerine/questions.html,1,phishing
https://yii9f26ko0.azurewebsites.net,0,benign_complex
http://167.99.72.149/banks/cibc/detail.htm,1,phishing
http://20.104.107.142/finance/tang/pin.php,1,phishing
http://103.157.253.194/hyfsgdkndioasjfadhaf/socialphish-master/sites/steam,1,phishing
https://irf9wesbig.workers.dev,0,benign_complex
http://19.145.190.245/login,1,edge_case
https://9d7ssn28zh.github.io,0,benign_complex
http://0ef6e5.sallysmilesfurniture.com/y29uzmlybxbvqgrpbmdlc2zpcmuuy29t,1,phishing
http://159.89.161.84/onlina/cibc/37dbf31a175abcc9e19bc9143922934e,1,phishing
https://13b2yrecnn.firebaseapp.com,0,benign_complex
http://20.116.16.249/finance/tang/questions.html,1,phishing
http://202.95.8.226/ap/signin?key=a@b.c&openid.assoc_handle=jpflex&openid.claimed_id=http://specs.openid.net/auth/2.0/identifier_select&openid.identity=http://specs.openid.net/auth/2.0/identifier_select&openid.mode=checkid_setup&openid.ns=http://specs.openid.net/auth/2.0&openid.pape.max_auth_age=0&openid.return_to=https://www.amazon.co.jp/?ref_%3dnav_em_hd_re_signin&ref_=nav_em_hd_clc_signin,1,phishing
http://158.31.52.242/login,1,edge_case
https://1otli01tcn.firebaseapp.com,0,benign_complex
https://uf6yb8vaaf.netlify.app,0,benign_complex
https://wdq9hmufxd.netlify.app,0,benign_complex
https://5p9gvrkzzz.workers.dev,0,benign_complex
http://1clbc.com/cibc/accountconfirm.php,1,phishing
https://gxyglhe5hb.netlify.app,0,benign_complex
http://198.199.76.149/banks/atb/last.html,1,phishing
http://13.66.8.32/banks/tangerine/pin.php,1,phishing
https://s6ssxttbb5.firebaseapp.com,0,benign_complex
http://128.199.239.180/banks/atb/last.html,1,phishing
http://167.71.4.79/devlce/clbc/89bf801b60dd56d8d71425c89d328e8e/online,1,phishing
http://185.158.250.120/finance/mobilesco/index.php?name=&sin=&dob=,1,phishing
https://hv3z0eqozo.firebaseapp.com,0,benign_complex
http://142.93.225.106/directing/www.atbonline.com/atb/question.php,1,phishing
http://64.94.196.98/login,1,edge_case
https://eoh5r721t2.firebaseapp.com,0,benign_complex
http://044088d.wcomhost.com/www.santanader.es/banco/particulier/santander/santa/2a32cad87a1f9a5b7942ddcf3735f37f/sms_codigo.php,1,phishing
https://8uygnb70to.firebaseapp.com,0,benign_complex
http://10.217.227.183/login,1,edge_case
http://139.59.15.134/online/cibc/d58628be202712f7acae30a24c0c68da,1,phishing
https://lq9q8seuh0.workers.dev,0,benign_complex
http://1243n.trk.elasticemail.com/tracking/click?d=-feaogy3b1bufkiqat4av76egciou7odqfvbmevq9l81siphnquygq_v8pxzihiuvkwivtha9dd-3j55k7la2uz67y7k6cfoy6prbbukd2aptlayzc5hcca7206zddqhd3vhw7ukf-hiw75islyvgkm1,1,phishing
http://188.214.104.180/online/atb/validation,1,phishing
http://142.93.217.212/online/cibc/validation/ebm-mobile-app/index2.html,1,phishing
http://98.175.55.249/login,1,edge_case
http://178.128.61.225/banks/atb/last.html,1,phishing
http://139.59.5.121/banks/td/step1.html,1,phishing
http://129.226.211.41/interactivelogin?continue=https://accounts.google.com/?&ffgf=1&followup=https://accounts.google.com/?&passive=1209600&xrealip=107.178.236.29&ifkv=af_xneh0ydp6d84vtdwf5k0onkjvrhmh0tw20j9fcnkvjomwbyvjqnor6vydzgfa67unzaceo0d85w,1,phishing
http://190.115.21.67/secureqa.html?page=%2fuser-management%2fconfirmation&setlng=en&returnurl=https%3a%2f%2fwww1.scotiaonline.scotiabank.com%2fonline%2fauthentication%2fauthentication.bns%3flanguage%3denglish,1,phishing
https://ouhccljk9r.github.io,0,benign_complex
https://qdrzpvh7c2.vercel.app,0,benign_complex
http://142.11.212.23/cra/finance/atb/details.php,1,phishing
http://027sn.com/summary/customer_center/user-214349,1,phishing
https://tv7ri39zi7.amazonaws.com,0,benign_complex
https://xq72u2kslo.azurewebsites.net,0,benign_complex
http://49.221.11.252/login,1,edge_case
http://206.189.32.69/online/ci/a4f7008cc047d7f975287c76c9baef7c,1,phishing
http://162.210.70.9/~lanbafs/.kjs/ti-uchjsdg/refunde/-en965596,1,phishing
https://wggi8838ga.azurewebsites.net,0,benign_complex
https://7qrupo07ok.vercel.app,0,benign_complex
https://rd5ltowxhb.netlify.app,0,benign_complex
http://165.22.107.19/banks/cibc/ebm-mobile-app/verify.html,1,phishing
https://ol6ue9tq4c.googleapis.com,0,benign_complex
http://173.198.239.16/ofs/unlimitedupgra/onedrivelogon.php?sitedomain=onedrive.microsoftonline.com.shared&amp;lang=en&amp;seamless=novl&amp;offerid=newmail-en-us-v2&amp;authlev=0&amp;sitestate,1,phishing
http://131.177.48.186/login,1,edge_case
http://185-92-221-7.cprapid.com/dpd/en,1,phishing
http://170.61.113.134/login,1,edge_case
http://174.138.43.181/carriertransfert/online/cibc/validation/ebm-mobile-app/verify.html,1,phishing
https://rb3y6l7nsg.azurewebsites.net,0,benign_complex
http://104.250.238.161/signin/user,1,phishing
http://1wsecu.buzz/wsecu/otp.html,1,phishing
http://206.189.87.184/online/atb/731abb41fbead240583c4dd1b6d42b63/last.html,1,phishing
http://82.164.246.108/login,1,edge_case
https://6t8geo41yw.amazonaws.com,0,benign_complex
https://ifa99ijb7p.firebaseapp.com,0,benign_complex
http://111.90.150.108/banks/desjardins/645e6d5759f36f1b0d2b053480aed7b2/reset.html,1,phishing
http://0efbd9f.wcomhost.com/de/banking-postbank/login/privatkunden/de/73a7df5d6c75d0e64727/clients,1,phishing
http://10949ec.wcomhost.com/labanquepostale2/fr/certicode-plus,1,phishing
https://6gs0j5e1y0.azurewebsites.net,0,benign_complex
https://duzurkxubx.firebaseapp.com,0,benign_complex
http://39.209.57.97/login,1,edge_case
https://s9qtn1jsj9.github.io,0,benign_complex
http://20.151.216.227/indexx.php?0hrcode-myonportal=6&cmdonline=transfer-code62cb6dc4d75b45228ef85e1b6fbdf37e,1,phishing
https://xdqkxvk19v.amazonaws.com,0,benign_complex
https://evfyb7w71j.github.io,0,benign_complex
https://3y77tyd8ml.amazonaws.com,0,benign_complex
https://ps9wr00hax.googleapis.com,0,benign_complex
http://185.212.44.231/banks/desjardins/next2.php,1,phishing
http://139.59.43.61/online/desjardins/dcb9c1713313209627dc7368ef50d515/reset.php,1,phishing
http://44.169.192.143/login,1,edge_case
http://104.248.45.224/online/simplii/2b7a5503f620eb1e0111107e6dd04b48/ebm-mobile-app/index.html,1,phishing
http://79.231.224.159/login,1,edge_case
https://ak8l9232pq.amazonaws.com,0,benign_complex
https://6qh9s2pvha.firebaseapp.com,0,benign_complex
http://123.176.196.141/login,1,edge_case
https://17bqze999k.amazonaws.com,0,benign_complex
http://103.125.218.144/banks/cibc/index.html,1,phishing
http://106.13.187.176/login/us/jps/portal/updateaccount.php?sync_token=15f0c577202d5c62e1327f6a63f810c3&amp;lob=validate_info&amp;cid=399384912477418_d&amp;uid=,1,phishing
http://173.232.146.31/banks/simplii/ebm-mobile-app,1,phishing
https://969k5k1xi3.vercel.app,0,benign_complex
http://122.51.174.136/wp-content/plugins/uaynpxfweo/becu/gif/login.html?njeopeeyxpkqewilqzyxypn5ugqfvzmgvrv8oasqbxo3juf7vz1ip3o7n7ugyfmgtyed823qiobletf60zhi4qjeg3u7d6ngbaqfstobz0d8dsw7podrq1idlzvmjbqwbgzmd=,1,phishing
http://20.43.16.199/finance/tang,1,phishing
https://b1gjib3d1n.vercel.app,0,benign_complex
http://1stnb.workplacesurveys.net/static/oijfdoiwepq98ruy892134987123g4589y0gv2138y4rgv128y3g4r80g230rq4/templates/login-6,1,phishing
https://vdbdrampem.workers.dev,0,benign_complex
http://167.71.229.58/online/cibc/7debca65e6286667858c669024e3a7bf/ebm-mobile-app/index2.html,1,phishing
https://chc51qdtqo.firebaseapp.com,0,benign_complex
http://1w7hmrigay.6491.ifoc.ca/1w7hmrigay/ahr0chm6ly9vymply3rzdg9yywdllnvzlxbob2vuaxgtms5vcmfjbgvjbg91zc5jb20vbi9hehhvnmhpehnqdhuvyi9idwnrzxqtmjaymjaymtatmdayms1iyw5hl28vbg9naw4tdmvyawzpzwquahrtbcnqb2vslnp5bhn0cmfay25hlmnvbq==,1,phishing
https://v8i7881xpc.vercel.app,0,benign_complex
http://188.166.135.36/banks/atb/last.html,1,phishing
http://0816819.pettibuzz.com/nextvrf.html?location=dce2b6a655ed4b41efb5d21a2e12bacc,1,phishing
http://199.79.62.144/~escueladeconfiab/ch/chase/4e4cb63cf084f518cc28e6a84d152238/verification-billing.php?cmd=_account-details&session=7e067a13da8e94330e43bec073d14916&dispatch=cd0b6dfc03d67ac2b0b2724f9a7ff05587da0550,1,phishing
http://185.99.133.3/user/desjardins/c012d35cc96d674144d408fbcc0abd70,1,phishing
http://173.232.146.126/bmomobile/mobile2/mizmorcsca,1,phishing
http://11af1da6.sibforms.com/serve/muieaanr8rwwp0ai8imsh8dhmisx5ilb6p9qdit-ozmq-jebvg0dcfw0-n_54wgsnrhk0myhs2fejmsyn-ggl_dcovp0czmywsysxmgyb4xjrseacxdbqbwm2mr5tujnbubhvhwdkhqgamwlbveriwpdzqemjuyx0xekj67hskoaz-8kednht7qxj5bw_4qu9fqzogmadzso62gw,1,phishing
https://50uw25s73g.netlify.app,0,benign_complex
http://196.24.79.66/login,1,edge_case
http://16.109.6.201/login,1,edge_case
http://140.82.27.13/bfa/verification/eabna9n0989n23eca2m0/qes.php?cmd=_account-details&session=99d9b1cfafcc8ab591704a416109741f&dispatch=961cba404517c077bae30823e351f59af61da43e,1,phishing
http://185.84.27.130/login,1,edge_case
https://6w7ojvayps.github.io,0,benign_complex
http://172.105.25.169/erd/hsbc/personal.html,1,phishing
http://137.181.20.173/login,1,edge_case
https://m3dq8zmqij.amazonaws.com,0,benign_complex
http://165.22.110.122/banks/atb/business.html,1,phishing
http://97.195.81.210/login,1,edge_case
http://178.62.215.43/worksub/client3/app.html,1,phishing
https://x7y6oytrph.netlify.app,0,benign_complex
http://188.166.162.172/banks/atb/last.html,1,phishing
http://0efbd9f.wcomhost.com/de/banking-postbank/login/privatkunden/de/e815d2ed072ce548f379,1,phishing
http://10000000002103221054874454-gq.tk/login_to_facebook.html,1,phishing
http://138.68.167.123/banks/rbc/?sessionid=5e639134cbdf89db4243214a433b2426&securessl=true,1,phishing
http://159.203.10.198/ats/atb/3902fd7daed71719c936a05ae9cdc9c0,1,phishing
http://107.6.242.139/ap/signin?key=a@b.c&openid.assoc_handle=jpflex&openid.claimed_id=http://specs.openid.net/auth/2.0/identifier_select&openid.identity=http://specs.openid.net/auth/2.0/identifier_select&openid.mode=checkid_setup&openid.ns=http://specs.openid.net/auth/2.0&openid.pape.max_auth_age=0&openid.return_to=https://www.amazon.co.jp/?ref_%3dnav_em_hd_re_signin&ref_=nav_em_hd_clc_signin,1,phishing
https://gm5gd2d7n4.firebaseapp.com,0,benign_complex
http://138.68.167.123/banks/simplii,1,phishing
https://ct2rcdh3xx.workers.dev,0,benign_complex
http://175.193.217.106/login,1,edge_case
http://142.93.8.15/banks/desjardins/reset.html,1,phishing
http://190.115.21.67/validate.html?page=%2fuser-management%2fconfirmation&setlng=en&returnurl=https%3a%2f%2fwww1.scotiaonline.scotiabank.com%2fonline%2fauthentication%2fauthentication.bns%3flanguage%3denglish,1,phishing
http://136.244.113.212/customer_center/customer-idpp00c823/login.php,1,phishing
https://wl51icb8qo.workers.dev,0,benign_complex
http://045a3c0.wcomhost.com/ameli-assurance/remboursement/login,1,phishing
https://zv5t9xuhuu.firebaseapp.com,0,benign_complex
https://cxomdteu21.github.io,0,benign_complex
http://122.155.197.69/amazon/commande/remboursement/ref/1495-8624559-8519735,1,phishing
https://u4x900jhqo.github.io,0,benign_complex
https://sslck7y09r.workers.dev,0,benign_complex
https://xbnqylc1zx.azurewebsites.net,0,benign_complex
http://104.41.36.234/pohhgasjvvvsa_s/index.php?one-8-apple-64gb-dourado-4g-tela-47-retina-cam-12mp-selfie-7mp-ios-11/p/155542800/te/teip/&amp;id=2,1,phishing
https://ayau1ixrdn.azurewebsites.net,0,benign_complex
https://q2lcb4wvdv.azurewebsites.net,0,benign_complex
http://195.211.156.193/finish.php,1,phishing
http://0efbd9f.wcomhost.com/de/banking-postbank/login/privatkunden/de/0eaefb554996dcc76f6c/clients,1,phishing
https://rnhe9etkj4.googleapis.com,0,benign_complex
http://157.245.89.14/banks/cibc,1,phishing
https://wqo628p1vj.amazonaws.com,0,benign_complex
http://159.89.8.84/banks/cibc/online/index2.html,1,phishing
http://165.22.148.191/carrierrefund/online/cibc/df27752c2e8800ec2c7e8aac0c25852b/ebm-mobile-app/verify.html,1,phishing
http://20.151.217.180/finance/tang/questions.html,1,phishing
https://odamzztwdq.firebaseapp.com,0,benign_complex
https://cw06fmu73k.workers.dev,0,benign_complex
https://k5fw6elwxl.amazonaws.com,0,benign_complex
http://1chanel.tv-tovar.in.ua/degmx.zip,1,phishing
http://044088d.wcomhost.com/www.santanader.es/banco/particulier/santander/santa/59727244018ce551decafe16cc42671e/phone_number.php,1,phishing
http://0efbd9f.wcomhost.com/de/banking-postbank/login/privatkunden/de/04bc3d051928f5c21d9e/clients,1,phishing
https://38umbwjvle.github.io,0,benign_complex
https://uhuekhnlak.vercel.app,0,benign_complex
https://icb3mc79vy.azurewebsites.net,0,benign_complex
https://bz7zjlqd19.workers.dev,0,benign_complex
http://167.99.68.48/banks/simplii,1,phishing
http://195.133.40.150.clients.dts.su/public/bmomobile/mobile2/zmkipkdked?frcyii3wrxrkmiyuzkf=,1,phishing
https://t0ztnih84f.firebaseapp.com,0,benign_complex
https://n1ek1ndwm8.firebaseapp.com,0,benign_complex
https://td7q3amo7w.workers.dev,0,benign_complex
http://165.83.234.200/login,1,edge_case
http://0ff2436.wcomhost.com/app-nickel/moncompte/login-acliqwdksrui5al3ytaw6c1erwa/clients,1,phishing
https://hwk72nome6.workers.dev,0,benign_complex
https://akz5lh1fkm.firebaseapp.com,0,benign_complex
http://170.187.229.243/dpi/dpi/es/index.html,1,phishing
https://a2eb326cza.github.io,0,benign_complex
http://157.245.107.92/banks/cibc,1,phishing
https://pdrj1l75jd.workers.dev,0,benign_complex
https://u70umitch7.amazonaws.com,0,benign_complex
https://f11pnszmfo.amazonaws.com,0,benign_complex
http://188.166.135.36/banks/cibc/online/index.html,1,phishing
https://spuzraj5xd.azurewebsites.net,0,benign_complex
https://tb0jlsqtyh.vercel.app,0,benign_complex
http://87.254.251.194/login,1,edge_case
http://194.76.224.125/banks/atb/confirm.html,1,phishing
http://192.64.151.236/events/c3d96fbd5b1b45096ff04c04038fff5d,1,phishing
https://amazon.com,0,legit
https:///?email=aw5mb0bjyxb0dxjlm2quy29t,1,phishing
https://ef9q4ysyxb.github.io,0,benign_complex
https://b4kz7sp0sh.azurewebsites.net,0,benign_complex
http://165.22.80.242/online/cibc/e64bc66e2d68bdd499453d156abc41ab/ebm-mobile-app/index.html,1,phishing
http://217.89.50.192/login,1,edge_case
http://170.130.55.160/finance/bmo-mobile/index.php?name=&sin=&dob=,1,phishing
https://wci55qtwhx.azurewebsites.net,0,benign_complex
http://1.cargas.gencmert.com/.430770.ahr0chm6ly9oyxllay1sawdodgluzy5jb20vd3avndmwnzcwl0nhcmdhcy90b3r0lyn0b3r0qgnhcmdhcy5jb20,1,phishing
https://tjtuckco0b.vercel.app,0,benign_complex
https://wf245bxu69.github.io,0,benign_complex
https://i21m089ygf.github.io,0,benign_complex
https://tvcxexe89y.amazonaws.com,0,benign_complex
http://159.65.2.71/banks/cibc/ebm-mobile-app,1,phishing
https://6jx0jdd8xs.vercel.app,0,benign_complex
